make,model,inventory_location,model_code,year,transmission,color,drive,doors,steering,seats,engine_type,body_type,engine_size,mileage,fuel,fob_price,total_price
TOYOTA,SUCCEED VAN 2020,Yokohama - Japan,DBE-NCP160V,2020/2,AT,White,2WD,5,RHD,,,Van,"1,500cc","109,000km",PETROL,5690,7205
TOYOTA,SUCCEED VAN 2020,Yokohama - Japan,DBE-NCP160V,2020/1,AT,Silver,2WD,5,RHD,,,Van,"1,500cc","109,000km",PETROL,5690,7205
TOYOTA,COROLLA AXIO,Yokohama - Japan,DAA-NKE165,2016/3,AT,Pearl,2WD,4,RHD,5,1NZ-1LM,Sedan,"1,490cc","61,000km",HYBRID(PETROL),5660,7175
TOYOTA,SUCCEED VAN 2020,Yokohama - Japan,DBE-NCP160V,2020/2,AT,White,2WD,5,RHD,,,Van,"1,500cc","106,000km",PETROL,5650,7165
TOYOTA,VITZ 2019,Hakata - Japan,DBA-KSP130,2019/11,AT,Silver,2WD,5,RHD,5,1KR,Hatchback,990cc,"67,000km",PETROL,5630,7039
TOYOTA,DYNA,Yokohama - Japan,KC-BU100,1997/3,MT,White,2WD,4,RHD,,,Truck,"3,430cc","503,000km",DIESEL,5610,7602
HINO,DUTRO,Yokohama - Japan,PB-XZU404X,2005/8,6MT,GREEN(D),2WD,2,RHD,,,Truck,"4,000cc","288,000km",DIESEL,5610,8346
TOYOTA,COROLLA SPORT 2022,Yokohama - Japan,5BA-KSP210,2022/2,AT,Silver,2WD,5,RHD,,,Hatchback,"1,000cc","100,000km",PETROL,5550,6958
TOYOTA,VITZ 2019,Hakata - Japan,DBA-KSP130,2019/10,AT,White,2WD,5,RHD,5,1KR,Hatchback,990cc,"70,000km",PETROL,5540,6948
TOYOTA,VITZ 2019,Hakata - Japan,DBA-KSP130,2019/10,AT,White,2WD,5,RHD,5,1KR,Hatchback,990cc,"75,000km",PETROL,5540,6948
TOYOTA,VITZ 2019,Hakata - Japan,DBA-KSP130,2019/2,AT,Silver,2WD,5,RHD,5,1KR,Hatchback,990cc,"74,000km",PETROL,5540,6948
TOYOTA,VITZ 2019,Hakata - Japan,DBA-KSP130,2019/10,AT,White,2WD,5,RHD,5,1KR,Hatchback,990cc,"76,000km",PETROL,5540,6948
TOYOTA,TOWNACE TRUCK,Osaka - Japan,GK-KM75,2007/7,MT,White,2WD,2,RHD,,,Truck,"1,800cc","50,000km",PETROL,5530,7463
SUBARU,FORESTER,Yokohama - Japan,DBA-SJG,2013/5,AT,Black,4WD,5,RHD,,,SUV,"2,000cc","101,000km",PETROL,5530,7463
HONDA,CRV,Yokohama - Japan,DBA-RM4,2013/10,AT,Black,4WD,5,RHD,5,K24A,SUV,"2,350cc","181,000km",PETROL,5520,7350
TOYOTA,TOYOACE TRUCK,Osaka - Japan,PB-XZU308,2005/6,MT,Silver,,2,RHD,3,N04C,Truck,"4,000cc","242,000km",DIESEL,5520,7511
MAZDA,DEMIO 2019,Yokohama - Japan,6BA-DJLFS,2019/1,AT,Black,2WD,5,RHD,,,Hatchback,"1,500cc","89,000km",PETROL,5520,7030
TOYOTA,HIACE TRUCK,Yokohama - Japan,U-LH90,1994/6,MT,White,2WD,2,RHD,,,Truck,"2,440cc","93,000km",DIESEL,5520,7509
TOYOTA,VANGUARD,Hakata - Japan,DBA-ACA38W,2010/8,AT,Black,2WD,5,RHD,5,,SUV,"2,400cc","63,000km",PETROL,5510,7443
TOYOTA,AQUA 2019,Kobe - Japan,DAA-NHP10,2019/2,AT,Green,2WD,5,RHD,5,1NZ-1LM,Hatchback,"1,490cc","77,000km",HYBRID(PETROL),5500,6908
HINO,DUTRO,Osaka - Japan,KK-XZU301X,1999/9,MT,White,2WD,2,RHD,3,S05D,Truck,"4,890cc","428,000km",DIESEL,5500,7700
AUDI,A1 SPORTBACK,Osaka - Japan,DBA-8XCAX,2015/3,AT,Wine,2WD,5,RHD,,,Hatchback,"1,400cc","106,000km",PETROL,5500,6907
TOYOTA,VANGUARD,Hakata - Japan,DBA-ACA38W,2010/2,AT,Black,2WD,5,RHD,5,2AZ,SUV,"2,360cc","117,000km",PETROL,5470,7402
TOYOTA,TOYOACE TRUCK,Yokohama - Japan,BDG-XZU504,2008/1,MT,White,2WD,2,RHD,,,Truck,"4,000cc","277,000km",DIESEL,5470,7566
TOYOTA,PROBOX VAN 2019,Yokohama - Japan,DBE-NSP160V,2019/2,AT,White,2WD,5,RHD,2[5],1NR,Van,"1,320cc","54,000km",PETROL,5440,6952
NISSAN,NOTE 2019,Osaka - Japan,DAA-HE12,2020/8,AT,Pearl,2WD,5,RHD,,,Hatchback,"1,200cc","107,000km",HYBRID(PETROL),5440,6951
TOYOTA,VANGUARD,Osaka - Japan,DBA-ACA38W,2010/8,AT,Black,2WD,5,RHD,,,SUV,"2,400cc","149,000km",PETROL,5440,7372
TOYOTA,REGIUSACE VAN,Yokohama - Japan,ADF-KDH206V,2009/5,AT,Silver,4WD,5,RHD,3[6],1KD,Van,"2,980cc","245,000km",DIESEL,5430,7419
TOYOTA,TOWNACE TRUCK,Osaka - Japan,GK-KM85,2006/12,MT,White,4WD,2,RHD,,,Truck,"1,800cc","217,000km",PETROL,5420,7354
TOYOTA,COROLLA TOURING 2020,Yokohama - Japan,6AA-ZWE214W,2020/2,AT,White,4WD,5,RHD,,,Station Wagon,"1,800cc","228,000km",HYBRID(PETROL),5410,7025
TOYOTA,VANGUARD,Hakata - Japan,DBA-ACA38W,2011/1,AT,Pearl,2WD,5,RHD,,,SUV,"2,400cc","107,000km",PETROL,5410,7341
HINO,DUTRO,Yokohama - Japan,KK-XZU306M,2003/2,MT,White,2WD,2,RHD,,,Truck,"4,890cc","712,000km",DIESEL,5400,7389
TOYOTA,VITZ 2019,Hakata - Japan,DBA-KSP130,2019/2,AT,Silver,2WD,5,RHD,5,1KR,Hatchback,990cc,"69,000km",PETROL,5370,6776
TOYOTA,HARRIER,Nagoya - Japan,CBA-ACU30W,2007/2,AT,Pearl,2WD,5,RHD,5,2AZ,SUV,"2,360cc","123,000km",PETROL,5370,7302
SUBARU,FORESTER,Yokohama - Japan,DBA-SJG,2014/1,AT,Red,4WD,5,RHD,5,FA20,SUV,"1,990cc","82,000km",PETROL,5360,7290
TOYOTA,TOYOACE TRUCK,Osaka - Japan,ABF-TRY230,2014/3,AT,White/Blue,2WD,2,RHD,3,1TR,Truck,"1,990cc","310,000km",PETROL,5350,7338
TOYOTA,COROLLA FIELDER,Osaka - Japan,DBA-NZE161G,2014/11,AT,PURPLE(D),2WD,5,RHD,,,Station Wagon,"1,500cc","100,000km",PETROL,5350,6861
HONDA,SHUTTLE 2019,Yokohama - Japan,6AA-GP7,2019/7,AT,Pearl,2WD,5,RHD,,,Station Wagon,"1,500cc","142,000km",HYBRID(PETROL),5330,6944
NISSAN,XTRAIL,Hakata - Japan,DBA-T32,2015/7,AT,Red,2WD,5,RHD,7,MR20,SUV,"1,990cc","195,000km",PETROL,5310,7241
TOYOTA,VITZ 2019,Yokohama - Japan,DBA-NSP135,2020/2,AT,Silver,4WD,5,RHD,,,Hatchback,"1,300cc","161,000km",PETROL,5310,6817
HINO,DUTRO,Yokohama - Japan,BKG-XZU508M,2010/4,MT,White,2WD,2,RHD,,,Truck,"4,000cc","184,000km",DIESEL,5310,7298
SUBARU,FORESTER,Osaka - Japan,DBA-SJ5,2014/2,AT,Gray,4WD,5,RHD,5,FB20,SUV,"1,990cc","86,000km",PETROL,5300,7229
MERCEDES,C CLASS 2018,Yokohama - Japan,DBA-NZE164,2017/8,AT,White,4WD,4,RHD,5,1NZ,Sedan,"1,490cc","86,000km",PETROL,5300,6811
MAZDA,CX5,Yokohama - Japan,DBA-KEEAW,2012/4,AT,Silver,4WD,5,RHD,5,PE,SUV,"1,990cc","177,000km",PETROL,5290,7219
TOYOTA,PREMIO,Yokohama - Japan,DBA-NZT260,2007/7,AT,Red,2WD,4,RHD,,,Sedan,"1,500cc","57,000km",PETROL,5280,6893
MAZDA,CX5,Yokohama - Japan,DBA-KEEAW,2012/4,AT,Blue,4WD,5,RHD,5,PE,SUV,"1,990cc","164,000km",PETROL,5270,7199
SUBARU,IMPREZA G4,Yokohama - Japan,DBA-GJ7,2016/6,AT,GRAY(D),4WD,4,RHD,5,FB20,Sedan,"1,990cc","78,000km",PETROL,5260,6874
TOYOTA,COROLLA FIELDER 2018,Yokohama - Japan,DAA-NKE165G,2017/1,AT,Blue(L),2WD,5,RHD,,,Station Wagon,"1,500cc","130,000km",HYBRID(PETROL),5260,6872
MITSUBISHI,CANTER TRUCK,Yokohama - Japan,PA-FB70BB,2005/12,MT,White,2WD,2,RHD,,,Truck,"2,970cc","303,000km",DIESEL,5260,7246
TOYOTA,PREMIO,Yokohama - Japan,DBA-ZRT260,2008/12,AT,Silver,2WD,4,RHD,5,2ZR,Sedan,"1,790cc","133,000km",PETROL,5250,6863
MAZDA,CX5,Yokohama - Japan,LDA-KE2AW,2015/6,AT,Red,4WD,5,RHD,,,SUV,"2,200cc","139,000km",DIESEL,5240,7168
HINO,DUTRO,Yokohama - Japan,BDG-XZU304X,2008/2,MT,White,2WD,2,RHD,,,Truck,"4,000cc","321,000km",DIESEL,5240,7332
HINO,DUTRO HYBRID,Osaka - Japan,SJG-XKU710M,2011/11,PROSHIFT,Yellow,2WD,2,RHD,2,N04C-H1,Truck,"4,000cc","167,000km",HYBRID(DIESEL),5220,8316
TOYOTA,HILUX SURF,Osaka - Japan,GH-RZN185W,2002/1,AT,Silver,4WD,5,RHD,,,SUV,"2,700cc","198,000km",PETROL,5210,7194
TOYOTA,HIACE WAGON,Osaka - Japan,KD-KZH110G,1998/3,AT,WHITE2,2WD,4,RHD,,,Wagon,"3,000cc","89,000km",DIESEL,5200,7290
TOYOTA,DYNA,Yokohama - Japan,KC-BU100,1996/2,MT,White,2WD,2,RHD,,,Truck,"3,430cc","210,000km",DIESEL,5200,7186
NISSAN,XTRAIL,Nagoya - Japan,DBA-T32,2016/9,AT,Black,2WD,5,RHD,5,,SUV,"1,997cc","110,000km",PETROL,5190,7119
TOYOTA,HARRIER,Yokohama - Japan,CBA-ACU30W,2007/6,AT,Black,2WD,5,RHD,5,2AZ,SUV,"2,360cc","189,000km",PETROL,5180,7110
TOYOTA,HARRIER,Yokohama - Japan,CBA-ACU30W,2008/3,AT,Black,2WD,5,RHD,,,SUV,"2,400cc","222,000km",PETROL,5180,7110
SUBARU,FORESTER,Yokohama - Japan,DBA-SJ5,2014/1,AT,Pearl,4WD,5,RHD,5,FB20,SUV,"1,990cc","96,000km",PETROL,5150,7077
TOYOTA,VANGUARD,Yokohama - Japan,DBA-ACA33W,2008/2,AT,Black,4WD,5,RHD,5,2AZ,SUV,"2,360cc","141,000km",PETROL,5140,7067
TOYOTA,HARRIER,Yokohama - Japan,CBA-ACU30W,2008/4,AT,Black,2WD,5,RHD,,,SUV,"2,400cc","203,000km",PETROL,5090,7018
TOYOTA,ALLION,Yokohama - Japan,DBA-ZRT260,2008/3,AT,Pearl,2WD,4,RHD,5,2ZR,Sedan,"1,790cc","84,000km",PETROL,5050,6660
TOYOTA,COROLLA FIELDER,Yokohama - Japan,DBA-NZE161G,2014/8,AT,Silver,2WD,5,RHD,,,Station Wagon,"1,490cc","91,000km",PETROL,5020,6527
TOYOTA,PREMIO,Yokohama - Japan,DBA-ZRT265,2013/5,AT,Blue(L),4WD,4,RHD,5,2ZR,Sedan,"1,790cc","53,000km",PETROL,4950,6560
TOYOTA,AQUA 2018,Nagoya - Japan,DAA-NHP130,2017/2,AT,Wine,2WD,5,RHD,,,Hatchback,"1,490cc","84,000km",HYBRID(PETROL),4940,6342
MERCEDES,C CLASS 2018,Kobe - Japan,DBA-NRE160,2017/6,AT,Pearl,2WD,4,RHD,,,Sedan,"1,300cc","143,000km",PETROL,4940,6447
TOYOTA,PREMIO,Nagoya - Japan,DBA-ZRT261,2010,AT,Silver,2WD,4,RHD,5,,Sedan,"1,986cc","153,000km",PETROL,4920,6529
HONDA,GRACE,Yokohama - Japan,DAA-GM4,2015/8,AT,Pearl,2WD,4,RHD,5,LEB-H1,Sedan,"1,490cc","37,000km",HYBRID(PETROL),4910,6517
TOYOTA,ALLION,Osaka - Japan,DBA-ZRT265,2014/5,AT,White,4WD,4,RHD,5,2ZR,Sedan,"1,790cc","148,000km",PETROL,4900,6508
MAZDA,CX3,Hakata - Japan,LDA-DK5FW,2015/3,AT,Blue(D),2WD,5,RHD,5,S5,SUV,"1,490cc","146,000km",DIESEL,4890,6500
TOYOTA,NOAH,Yokohama - Japan,DBA-ZRR80G,2014/2,AT,PURPLE(D),2WD,5,RHD,7,3ZR,Wagon,"1,980cc","107,000km",PETROL,4890,6814
TOYOTA,PROBOX VAN 2020,Yokohama - Japan,DBE-NCP165V,2020/1,AT,Silver,4WD,5,RHD,2[5],1NZ,Station Wagon,"1,490cc","154,000km",PETROL,4880,6386
TOYOTA,HIACE VAN 2018,Kobe - Japan,DBF-VM20,2017/2,AT,Gray,2WD,5,RHD,,,Van,"1,600cc","166,000km",PETROL,4880,6700
MAZDA,CX5,Yokohama - Japan,DBA-KEEAW,2012/3,AT,Black,4WD,5,RHD,5,PE,SUV,"1,990cc","187,000km",PETROL,4850,6772
TOYOTA,LITEACE TRUCK,Nagoya - Japan,GK-KM75,2004/2,MT,White,2WD,2,RHD,3,7K,Truck,"1,780cc","59,000km",PETROL,4850,6773
SUBARU,FORESTER,Yokohama - Japan,DBA-SJ5,2014/4,AT,Black,4WD,5,RHD,,,SUV,"2,000cc","129,000km",PETROL,4850,6772
VOLVO,S60,Osaka - Japan,DBA-FB420,2015/3,AT,Black,2WD,4,RHD,,,Sedan,"2,000cc","51,000km",PETROL,4850,6564
TOYOTA,TOWNACE TRUCK,Osaka - Japan,GK-KM75,2006/2,MT,White,2WD,2,RHD,3,7K,Truck,"1,780cc","225,000km",PETROL,4840,6766
ISUZU,ELF TRUCK,Yokohama - Japan,BKG-NJR85A,2011/3,MT,White,2WD,2,RHD,,,Truck,"3,000cc","510,000km",DIESEL,4820,6798
SUBARU,FORESTER,Yokohama - Japan,DBA-SJ5,2014/2,AT,Pearl,4WD,5,RHD,5,FB20,SUV,"1,990cc","93,000km",PETROL,4800,6722
SUBARU,FORESTER,Hakata - Japan,DBA-SJ5,2013/5,AT,Black,4WD,5,RHD,5,FB20,SUV,"1,990cc","94,000km",PETROL,4800,6722
MAZDA,CX5,Osaka - Japan,DBA-KEEFW,2012/3,AT,Red,2WD,5,RHD,5,PE,SUV,"1,990cc","126,000km",PETROL,4790,6711
TOYOTA,COROLLA FIELDER,Osaka - Japan,DBA-NZE161G,2014/10,AT,Silver,2WD,5,RHD,5,1NZ,Station Wagon,"1,490cc","106,000km",PETROL,4790,6294
TOYOTA,RUSH,Nagoya - Japan,ABA-J200E,2012/7,AT,Gold,2WD,5,RHD,5,3SZ,SUV,"1,490cc","238,000km",PETROL,4790,6397
MITSUBISHI,OUTLANDER,Yokohama - Japan,DBA-GF8W,2014/7,AT,Pearl,4WD,5,RHD,7,4J12,SUV,"2,350cc","96,000km",PETROL,4780,6601
TOYOTA,VITZ,Osaka - Japan,DBA-NSP130,2016/3,AT,Black,2WD,5,RHD,,,Hatchback,"1,300cc","72,000km",PETROL,4770,6170
MITSUBISHI,CANTER TRUCK,Yokohama - Japan,PDG-FB70B,2008/4,MT,Blue(L),2WD,2,RHD,,,Truck,"2,970cc","400,000km",DIESEL,4760,6738
NISSAN,JUKE,Osaka - Japan,CBA-F15,2016/12,AT,Gray,2WD,5,RHD,,,SUV,"1,600cc","68,000km",PETROL,4760,6367
TOYOTA,TOYOACE TRUCK,Yokohama - Japan,PB-XZU308,2004/8,AT,White,2WD,2,RHD,,,Truck,"4,000cc","152,000km",DIESEL,4750,6728
SUBARU,FORESTER,Yokohama - Japan,DBA-SJ5,2013/7,AT,Blue(D),4WD,5,RHD,5,FB20,SUV,"1,990cc","80,000km",PETROL,4700,6620
SUBARU,FORESTER,Yokohama - Japan,DBA-SJ5,2013/3,AT,Pearl,4WD,5,RHD,5,FB20,SUV,"1,990cc","102,000km",PETROL,4700,6620
SUBARU,FORESTER,Yokohama - Japan,DBA-SJ5,2013/10,AT,Pearl,4WD,5,RHD,5,FB20,SUV,"1,990cc","122,000km",PETROL,4700,6620
TOYOTA,CORONA PREMIO,Yokohama - Japan,E-AT211,1996/2,AT,White,2WD,4,RHD,5,7A,Sedan,"1,760cc","216,000km",PETROL,4680,6184
TOYOTA,VITZ,Osaka - Japan,DBA-NSP130,2016/2,AT,Black,2WD,5,RHD,,,Hatchback,"1,300cc","107,000km",PETROL,4680,6079
TOYOTA,RAV4,Hakata - Japan,TA-ZCA26W,2002/1,AT,Beige,2WD,5,RHD,5,1ZZ,SUV,"1,790cc","202,000km",PETROL,4660,6370
TOYOTA,RAV4,Hakata - Japan,CBA-ACA21W,2005/2,AT,Wine,4WD,5,RHD,5,1AZ,SUV,"1,990cc","78,000km",PETROL,4630,6341
TOYOTA,AQUA 2018,Kobe - Japan,DBA-GK3,2017/5,AT,Red,2WD,5,RHD,5,L13B,Hatchback,"1,310cc","65,000km",PETROL,4610,6109
SUBARU,FORESTER,Yokohama - Japan,DBA-SJ5,2013/4,AT,Black,4WD,5,RHD,5,FB20,SUV,"1,990cc","84,000km",PETROL,4600,6519
TOYOTA,HARRIER,Yokohama - Japan,DBA-GSU30W,2007/1,AT,Pearl,2WD,5,RHD,,,SUV,"3,500cc","52,000km",PETROL,4590,6510
HONDA,FIT,Yokohama - Japan,DBA-GK3,2016/1,AT,Pearl,2WD,5,RHD,,,Hatchback,"1,300cc","110,000km",PETROL,4570,6069
TOYOTA,ALLION,Kobe - Japan,DBA-NZT260,2008/2,AT,Pearl,2WD,4,RHD,,,Sedan,"1,500cc","139,000km",PETROL,4570,6174
TOYOTA,TOYOACE TRUCK,Yokohama - Japan,BDG-XZU308,2009/4,AT,Silver,2WD,2,RHD,,,Truck,"4,000cc","228,000km",DIESEL,4570,6544
ISUZU,ELF TRUCK,Osaka - Japan,TKG-NJR85A,2013/2,MT,White,2WD,2,RHD,,,Truck,"2,990cc","380,000km",DIESEL,4560,6534
NISSAN,SERENA 2018,Nagoya - Japan,DBA-CCFFW,2017/1,AT,Black,2WD,5,RHD,8,PE,Mini Van,"1,990cc","97,000km",PETROL,4550,6523
TOYOTA,TOWNACE TRUCK,Hakata - Japan,GK-KM80,2004/3,MT,White,4WD,2,RHD,,,Truck,"1,800cc","248,000km",PETROL,4550,6367
TOYOTA,ALLION,Kobe - Japan,DBA-NZT260,2008/10,AT,Silver,2WD,4,RHD,,,Sedan,"1,500cc","28,000km",PETROL,4550,6154
TOYOTA,ALLION,Yokohama - Japan,DBA-ZRT265,2012/3,AT,Silver,4WD,4,RHD,5,2ZR,Sedan,"1,790cc","43,000km",PETROL,4540,6144
TOYOTA,AQUA 2018,Hakata - Japan,DAA-GP5,2017/3,AT,Silver,2WD,5,RHD,5,LEB-H1,Hatchback,"1,490cc","42,000km",HYBRID(PETROL),4530,6029
TOYOTA,VITZ,Hakata - Japan,DBA-NSP130,2016/7,AT,Pearl,2WD,5,RHD,5,1NR,Hatchback,"1,320cc","101,000km",PETROL,4520,5917
HONDA,FIT,Yokohama - Japan,DBA-GK3,2016/12,AT,Blue,2WD,5,RHD,,,Hatchback,"1,317cc","62,000km",PETROL,4520,6018
TOYOTA,TOYOACE TRUCK,Osaka - Japan,ADF-KDY231,2010/1,AT,White,2WD,4,RHD,6,1KD,Truck,"2,980cc","249,000km",DIESEL,4490,6464
TOYOTA,AQUA 2018,Yokohama - Japan,DAA-NHP10,2018/3,AT,Silver,2WD,5,RHD,,,Hatchback,"1,500cc","144,000km",HYBRID(PETROL),4490,5887
TOYOTA,PREMIO,Yokohama - Japan,DBA-ZRT261,2009/11,AT,WINE RED,2WD,4,RHD,,,Sedan,"2,000cc","74,000km",PETROL,4490,6094
HONDA,FIT,Yokohama - Japan,DBA-GK3,2016/4,AT,Blue,2WD,5,RHD,,,Hatchback,"1,310cc","77,000km",PETROL,4470,5968
TOYOTA,NOAH,Kobe - Japan,DBA-ZRR80G,2014/2,AT,Brown,2WD,5,RHD,,,Wagon,"2,000cc","184,000km",PETROL,4410,6327
MAZDA,TITAN,Yokohama - Japan,KK-WHF5T,2003/9,MT,Blue(D),2WD,2,RHD,,,Truck,"4,020cc","208,000km",DIESEL,4400,6373
TOYOTA,LITEACE TRUCK,Hakata - Japan,GC-KM70,2002/6,MT,White,2WD,2,RHD,,,Truck,"1,800cc","91,000km",PETROL,4390,6202
TOYOTA,AQUA 2018,Yokohama - Japan,DBA-NSP135,2017/3,AT,White,4WD,5,RHD,5,1NR,Hatchback,"1,320cc","113,000km",PETROL,4380,5877
TOYOTA,COROLLA FIELDER,Yokohama - Japan,DBA-NZE161G,2014/2,AT,Black,2WD,5,RHD,5,1NZ,Station Wagon,"1,490cc","162,000km",PETROL,4370,5870
TOYOTA,NOAH,Kobe - Japan,DBA-ZRR80G,2014/3,AT,Black,2WD,5,RHD,,,Wagon,"2,000cc","167,000km",PETROL,4350,6266
HONDA,FIT HYBRID,Kobe - Japan,DAA-GP5,2016/3,AT,Blue(L),2WD,5,RHD,,,Hatchback,"1,500cc","88,000km",HYBRID(PETROL),4350,5847
TOYOTA,RUSH,Yokohama - Japan,CBA-J200E,2008/9,AT,Silver,2WD,5,RHD,,,SUV,"1,500cc","108,000km",PETROL,4340,5942
TOYOTA,SIENTA,Nagoya - Japan,DBA-NSP170G,2015/8,AT,Yellow,2WD,5,RHD,7,2NR,Mini Van,"1,490cc","85,000km",PETROL,4330,6035
MAZDA,AXELA SPORT,Nagoya - Japan,DBA-BM5FS,2015/6,AT,Red,2WD,5,RHD,5,,Hatchback,"1,496cc","126,000km",PETROL,4320,5923
NISSAN,NOTE 2019,Nagoya - Japan,5BA-K13,2020/11,AT,Silver,2WD,5,RHD,5,HR12,Hatchback,"1,190cc","78,000km",PETROL,4320,5713
TOYOTA,NOAH,Yokohama - Japan,DBA-ZRR70G,2012/3,AT,GRAY(D),2WD,5,RHD,,,Wagon,"2,000cc","89,000km",PETROL,4320,6235
SUZUKI,CARRY TRUCK,Osaka - Japan,3BD-DA16T,2022/1,AT,Black,2WD,2,RHD,,,Truck,660cc,"188,000km",PETROL,4320,5610
TOYOTA,PASSO 2020,Yokohama - Japan,5BA-M700A,2020/3,AT,Pearl,2WD,5,RHD,5,1KR,Hatchback,990cc,"83,000km",PETROL,4300,5693
HONDA,FIT HYBRID,Kobe - Japan,DAA-GP5,2016/4,AT,Pearl,2WD,5,RHD,,,Hatchback,"1,500cc","109,000km",HYBRID(PETROL),4300,5796
TOYOTA,NOAH,Yokohama - Japan,DBA-ZRR70G,2012/3,AT,Blue(L),2WD,5,RHD,,,Wagon,"2,000cc","81,000km",PETROL,4290,6205
HONDA,FIT HYBRID,Hakata - Japan,DAA-GP5,2016/3,AT,Blue(D),2WD,5,RHD,,,Hatchback,"1,500cc","82,000km",HYBRID(PETROL),4280,5776
MAZDA,CX5,Osaka - Japan,LDA-KE2FW,2014/4,AT,Blue,2WD,5,RHD,5,,SUV,"2,188cc","116,000km",DIESEL,4270,6184
MAZDA,CX5,Yokohama - Japan,LDA-KE2FW,2012/8,AT,Blue,2WD,5,RHD,5,SH,SUV,"2,180cc","142,000km",DIESEL,4270,6184
HONDA,FIT HYBRID,Yokohama - Japan,DAA-GP5,2016/11,AT,Black,2WD,5,RHD,,,Hatchback,"1,500cc","138,000km",HYBRID(PETROL),4260,5756
TOYOTA,AQUA 2018,Osaka - Japan,LDA-2C20,2017/8,AT,Black,,5,RHD,,,Hatchback,"2,000cc","52,000km",DIESEL,4210,5914
HONDA,FIT HYBRID,Hakata - Japan,DAA-GP5,2016/9,AT,Silver,2WD,5,RHD,,,Hatchback,"1,500cc","116,000km",HYBRID(PETROL),4200,5695
TOYOTA,AQUA 2018,Yokohama - Japan,DBA-ZC83S,2017/2,AT,Pearl,2WD,5,RHD,,,Hatchback,"1,200cc","96,000km",PETROL,4190,5583
HONDA,FIT HYBRID,Yokohama - Japan,DAA-GP5,2016/8,AT,Black,2WD,5,RHD,5,LEB-H1,Hatchback,"1,490cc","119,000km",HYBRID(PETROL),4180,5675
MAZDA,CX5,Yokohama - Japan,LDA-KE2FW,2012/7,AT,Black,2WD,5,RHD,,,SUV,"2,200cc","79,000km",DIESEL,4180,6092
MAZDA,CX5,Kobe - Japan,LDA-KE2FW,2012/6,AT,Black,2WD,5,RHD,,,SUV,"2,200cc","84,000km",DIESEL,4180,6092
TOYOTA,AQUA 2018,Yokohama - Japan,DBA-NSP135,2017/9,AT,White,4WD,5,RHD,,,Hatchback,"1,300cc","135,000km",PETROL,4180,5675
HONDA,FIT HYBRID,Yokohama - Japan,DAA-GP5,2015/11,AT,Blue,2WD,5,RHD,,,Hatchback,"1,500cc","65,000km",HYBRID(PETROL),4160,5655
TOYOTA,SUCCEED VAN,Kobe - Japan,DBE-NCP160V,2016/2,AT,Silver,2WD,5,RHD,,,Van,"1,500cc","100,000km",PETROL,4160,5658
TOYOTA,ALLION,Hakata - Japan,DBA-ZRT261,2009/11,AT,Silver,2WD,4,RHD,,,Sedan,"2,000cc","118,000km",PETROL,4120,5719
MAZDA,CX5,Kobe - Japan,LDA-KE2AW,2012/3,AT,Silver,4WD,5,RHD,5,SH,SUV,"2,180cc","134,000km",DIESEL,4090,6001
TOYOTA,PREMIO,Yokohama - Japan,DBA-ZRT265,2008/1,AT,Silver,4WD,4,RHD,5,2ZR,Sedan,"1,790cc","96,000km",PETROL,4090,5689
TOYOTA,PROBOX VAN,Kobe - Japan,DBE-NSP160V,2016/3,AT,Green(L),2WD,5,RHD,,,Van,"1,300cc","102,000km",PETROL,4050,5546
TOYOTA,PROBOX VAN,Kobe - Japan,DBE-NCP160V,2016/1,AT,White,2WD,5,RHD,2[5],1NZ,Van,"1,490cc","256,000km",PETROL,4040,5536
