stock_id,make,model,inventory_location,model_code,year,transmission,color,drive,doors,steering,seats,engine_type,body_type,engine_size,mileage,fuel,fob_price,total_price
DVQ3242,Bentley,CONTINENTAL,Osaka -                                         Japan,,,AT,BLUE,4WD,2,Right,4,,Coupe,"6,000cc","27,258km",PETROL,174640,176732
DGV4736,PORSCHE,911,Osaka -                                         Japan,,,AT,GREEN,4WD,2,Left,4,,Coupe,"2,981cc","2,650km",PETROL,174330,176122
DMK7765,NISSAN,SKYLINE,Kanagawa -                                         Japan,,,MT,SILVER,4WD,2,Right,4,,Coupe,"2,600cc","39,563km",PETROL,173820,175612
DFN6445,HONDA,NSX,Miyagi -                                         Japan,,,AT,WHITE,4WD,2,Right,2,,Coupe,"3,500cc","9,475km",HYBRID(PETROL),173330,175122
DMR8743,FERRARI,GTC 4LUSSO,Tokyo -                                         Japan,,,AT,WHITE,FR,3,Left,4,,Coupe,"3,900cc","22,000km",PETROL,173230,175322
DGZ9344,AMG,GCLASS,Hyogo -                                         Japan,,,AT,ORANGE,4WD,5,Left,5,,SUV,"4,000cc","12,900km",PETROL,172410,174752
DNN7939,Aston,DBX,Tokyo -                                         Japan,,,AT,GREEN,,5,Right,5,,SUV,"4,000cc","6,000km",PETROL,172140,174482
DTV4384,NISSAN,SKYLINE,Nara -                                         Japan,,,MT,WHITE,,2,Right,4,,Coupe,"2,600cc","27,718km",PETROL,171780,173672
DTW9799,PORSCHE,CAYENNE,Aichi -                                         Japan,,,AT,BLACK,4WD,5,Right,4,,SUV,"4,000cc","10,900km",PETROL,171760,174102
DSB3334,Lamborghini,HURACAN,Osaka -                                         Japan,,,AT,WHITE,,2,Left,2,,Coupe,"5,200cc","17,500km",PETROL,171740,173532
DDV2599,AMG,GCLASS,Fukuoka -                                         Japan,,,AT,BLACK,4WD,5,Right,5,,SUV,"4,000cc","1,970km",PETROL,171730,174072
DBK9723,FERRARI,GTC 4LUSSO,Ehime -                                         Japan,,,AT,BLACK,FR,3,Right,4,,Coupe,"3,900cc","8,400km",PETROL,171210,173302
DRN5956,FERRARI,PORTOFINO,Tokyo -                                         Japan,,,AT,BLUE,2WD,2,Left,4,,Convertible,"3,900cc","1,500km",PETROL,171080,172972
DUT9697,Aston,DBX,Tokyo -                                         Japan,,,AT,BLACK,4WD,5,Right,0,,SUV,"4,000cc","16,550km",PETROL,171050,173392
DMR4823,LAND,RANGE ROVER,Aichi -                                         Japan,,,AT,GREEN,4WD,5,Right,5,,SUV,"4,400cc","2,500km",PETROL,171030,173572
DLR9222,NISSAN,GT-R,Kagoshima -                                         Japan,,,AT,PURPLE(D),4WD,2,Right,4,,Coupe,"3,800cc",40km,PETROL,171020,173012
DVH2457,FERRARI,458 SPIDER,Tokyo -                                         Japan,,,AT,BLACK,MR,2,Left,2,,Convertible,"4,500cc","63,000km",PETROL,170910,172702
DXF5648,CHRYSLER,DBX,Kanagawa -                                         Japan,,,AT,BLACK,4WD,5,Right,0,,SUV,"4,000cc","1,600km",PETROL,170700,173042
DLW9775,Lamborghini,URUS,Osaka -                                         Japan,,,AT,BLACK,4WD,5,Left,5,,SUV,"4,000cc","51,800km",PETROL,170700,173042
DXG5858,FERRARI,458 ITALIA,Saitama -                                         Japan,,,AT,RED,MR,2,Left,2,,Coupe,"4,500cc","36,148km",PETROL,169610,171402
DZE8394,FERRARI,F430,Chiba -                                         Japan,,,MT,RED,,2,Left,2,,Coupe,"4,300cc","29,179km",PETROL,169420,171212
DJW5833,AMG,GCLASS,Fukuoka -                                         Japan,,,AT,BLACK,4WD,5,Right,5,,SUV,"4,000cc","6,000km",PETROL,169090,171432
DKE8428,PORSCHE,911,Fukuoka -                                         Japan,,,AT,METALIC,,2,Left,4,,Coupe,"3,000cc",140km,PETROL,168880,170672
DMW4749,HINO,PROFIA,Hyogo -                                         Japan,,,MT,,4WD,,Right,2,,Truck,"8,860cc","2,921km",DIESEL,168650,184042
DAX5345,FERRARI,GTC 4LUSSO,Osaka -                                         Japan,,,AT,WHITE,FR,3,Left,4,,Coupe,"3,900cc","39,000km",PETROL,168620,170712
DCS7987,Lamborghini,HURACAN,Kumamoto -                                         Japan,,,AT,YELLOW,4WD,2,Left,2,,Coupe,"5,200cc","13,900km",PETROL,167480,169272
DHL7598,PORSCHE,CAYENNE,Osaka -                                         Japan,,,AT,GRAY,4WD,5,Right,4,,SUV,"4,000cc","3,000km",PETROL,167380,169722
DGS5384,BMW,M4,Osaka -                                         Japan,,,AT,GRAY,FR,2,Right,2,,Coupe,"3,000cc","3,000km",PETROL,167380,169372
DLE5877,PORSCHE,911,Gifu -                                         Japan,,,MT,GRAY,,2,Left,4,,Coupe,"3,000cc",30km,PETROL,167270,169062
DMZ2279,Bentley,CONTINENTAL,Osaka -                                         Japan,,,AT,BLACK,4WD,2,Left,4,,Coupe,"6,000cc","29,000km",PETROL,167240,169332
DLE5877,PORSCHE,911,Gifu -                                         Japan,,,MT,GRAY,,2,Left,4,,Coupe,"3,000cc",30km,PETROL,167270,169062
DMZ2279,Bentley,CONTINENTAL,Osaka -                                         Japan,,,AT,BLACK,4WD,2,Left,4,,Coupe,"6,000cc","29,000km",PETROL,167240,169332
DVA9399,MAZDA,CONTINENTAL,Aichi -                                         Japan,,,AT,BLACK,4WD,2,Left,4,,Convertible,"4,000cc","8,000km",PETROL,167090,169182
DEB9435,Lamborghini,HURACAN,Aichi -                                         Japan,,,AT,PEARL,,2,Left,2,,Coupe,"5,200cc","9,757km",PETROL,166680,168472
DLP3945,AMG,GCLASS,Aichi -                                         Japan,,,AT,WHITE,4WD,5,Right,5,,SUV,"4,000cc","17,810km",PETROL,166610,169152
DYP7692,NISSAN,GT-R,Kanagawa -                                         Japan,,,AT,SILVER,4WD,2,Right,4,,Coupe,"3,800cc",95km,PETROL,166560,168552
DAA7672,AMG,GCLASS,Saitama -                                         Japan,,,AT,BLACK,4WD,5,Right,5,,SUV,"4,000cc","10,000km",PETROL,166540,168882
DDP8968,LAND,RANGE ROVER,Chiba -                                         Japan,,,AT,BLACK,4WD,5,Right,7,,SUV,"4,400cc","4,100km",HYBRID(PETROL),165450,167992
DLB9968,PORSCHE,911,Mie -                                         Japan,,,MT,GRAY,,2,Right,4,,Coupe,"3,000cc",30km,PETROL,165120,166912
DSE7722,PORSCHE,911,Fukuoka -                                         Japan,,,MT,GRAY,4WD,5,Left,4,,Coupe,"3,000cc",280km,PETROL,165050,166842
DVA5366,PORSCHE,911,Fukuoka -                                         Japan,,,AT,GRAY,,2,Right,4,,Coupe,"3,000cc","4,800km",PETROL,164480,166272
DSD7632,FERRARI,GTC 4LUSSO,Ehime -                                         Japan,,,AT,WHITE,FR,3,Left,4,,Coupe,"3,900cc","7,100km",PETROL,164310,166402
DAB8448,Lamborghini,HURACAN,Kyoto -                                         Japan,,,AT,WHITE,4WD,2,Left,2,,Coupe,"5,200cc","37,000km",PETROL,164090,165882
DTY5778,MASERATI,MC20,Fukuoka -                                         Japan,,,AT,BLACK,2WD,2,Right,2,,Coupe,"3,000cc",100km,PETROL,163660,165552
DQY7357,NISSAN,GT-R,Nara -                                         Japan,,,AT,PURPLE(D),4WD,2,Right,4,,Coupe,"3,800cc",42km,PETROL,162620,164612
DQS8653,PORSCHE,911,Chiba -                                         Japan,,,AT,OTHER,,2,Left,2,,Coupe,"4,000cc","12,700km",PETROL,162150,163942
DNL3282,Lamborghini,HURACAN,Hyogo -                                         Japan,,,AT,WHITE,4WD,2,Left,2,,Coupe,"5,200cc","11,938km",PETROL,162130,163822
DDF4628,LAND,RANGE ROVER,Aichi -                                         Japan,,,AT,GOLD(D),4WD,5,Right,5,,SUV,"4,400cc","14,217km",PETROL,161590,164132
DZZ8455,PORSCHE,911,Ishikawa -                                         Japan,,,AT,SILVER,RR,2,Left,2,,Coupe,"4,000cc","13,800km",PETROL,161500,163742
DMT3555,PORSCHE,CAYENNE,Aichi -                                         Japan,,,AT,BLACK,4WD,5,Right,4,,SUV,"4,000cc","7,732km",PETROL,161330,163572
DLD2594,PORSCHE,911,Saitama -                                         Japan,,,MT,SILVER,,2,Right,4,,Coupe,"3,000cc","10,000km",PETROL,160730,162522
DTA6429,AMG,GCLASS,Fukuoka -                                         Japan,,,AT,WHITE,4WD,5,Right,5,,SUV,"4,000cc","2,000km",PETROL,160550,162892
DGD4468,LAND,RANGE ROVER,Shizuoka -                                         Japan,,,AT,GRAY,4WD,5,Right,5,,SUV,"4,400cc","2,000km",PETROL,160270,162812
DLU9543,NISSAN,SKYLINE,Niigata -                                         Japan,,,MT,SILVER,4WD,2,Right,4,,Coupe,"2,600cc","19,510km",PETROL,160150,162042
DQG3886,PORSCHE,911,Ishikawa -                                         Japan,,,AT,SILVER,,2,Left,2,,Coupe,"4,000cc","13,800km",PETROL,160150,161942
DMZ6379,NISSAN,GT-R,Saitama -                                         Japan,,,AT,GREEN,4WD,2,Right,4,,Coupe,"3,800cc","1,056km",PETROL,158870,160862
DDB5624,NISSAN,SKYLINE,Nara -                                         Japan,,,MT,METALIC,,2,Right,4,,Coupe,"2,600cc","37,854km",PETROL,158640,160532
DNX6655,AMG,GCLASS,Miyagi -                                         Japan,,,AT,BLACK,4WD,5,Left,5,,SUV,"4,000cc","19,000km",PETROL,158490,161032
DEV9632,PORSCHE,911,Fukuoka -                                         Japan,,,AT,WHITE,,2,Right,2,,Coupe,"3,000cc","1,530km",PETROL,158330,160122
DUZ5467,AUDI,R8,Tokyo -                                         Japan,,,MT,GREEN,4WD,2,Right,2,,Coupe,"5,200cc","29,000km",PETROL,157190,158982
DMY9954,HYUNDAI,Bentley,Aichi -                                         Japan,,,AT,SILVER,4WD,2,Right,4,,Sedan,"6,000cc","5,928km",PETROL,156700,158792
DSM4672,NISSAN,GT-R,Oita -                                         Japan,,,AT,WHITE,4WD,2,Right,4,,Coupe,"3,800cc","9,000km",PETROL,156550,158542
DMP4386,ISUZU,GIGA,Niigata -                                         Japan,,,7MT,WHITE,,2,Right,2,,Truck,"9,830cc","52,218km",DIESEL,156520,171712
DMK8422,Lamborghini,HURACAN,Hyogo -                                         Japan,,,AT,BLACK,,2,Left,2,,Coupe,"5,200cc","14,600km",PETROL,156510,158202
DNR3755,MERCEDES,G CLASS,Hiroshima -                                         Japan,,,AT,GRAY,4WD,5,Left,5,,SUV,"3,980cc","2,200km",PETROL,156420,159262
DVN8249,CHEVROLET,CORVETTE,Osaka -                                         Japan,,,AT,WHITE,,2,Right,2,,Coupe,"5,450cc","1,360km",PETROL,156320,158212
DGK7847,Lamborghini,HURACAN,Kanagawa -                                         Japan,,,AT,WHITE,MR,2,Right,2,,Coupe,"5,200cc","33,500km",PETROL,155740,157532
DCU6763,FERRARI,458 ITALIA,Hyogo -                                         Japan,,,AT,BLACK,,2,Left,2,,Coupe,"4,500cc","45,000km",PETROL,155520,157312
DWD7984,HYUNDAI,Bentley,Aichi -                                         Japan,,,AT,GOLD(D),4WD,5,Right,5,,Sedan,"4,000cc","8,600km",PETROL,155410,157852
DLS2467,Lamborghini,HURACAN,Hiroshima -                                         Japan,,,AT,BLACK,4WD,2,Left,2,,Coupe,"5,200cc","24,000km",PETROL,154890,156682
DVS5484,CHEVROLET,CORVETTE,Osaka -                                         Japan,,,AT,BLACK,,2,Right,2,,Coupe,"5,450cc",600km,PETROL,154350,156242
DCV8353,NISSAN,GT-R,Ishikawa -                                         Japan,,,AT,PEARL,4WD,2,Right,,,Coupe,"3,800cc",35km,PETROL,154200,156192
DJU8554,MERCEDES,G CLASS,Aichi -                                         Japan,,,AT,WHITE,4WD,5,Right,5,,SUV,"3,000cc",200km,HYBRID(PETROL),154160,156502
DXS8498,Lamborghini,HURACAN,Aichi -                                         Japan,,,AT,ORANGE,4WD,2,Left,2,,Coupe,"5,200cc","11,066km",PETROL,153970,155762
DWL6734,Lamborghini,HURACAN,Tokyo -                                         Japan,,,AT,BLACK,,2,Left,,,Coupe,"5,200cc","12,000km",PETROL,153460,155152
DDV8929,NISSAN,GT-R,Aichi -                                         Japan,,,AT,PEARL,4WD,2,Right,4,,Coupe,"3,800cc","9,666km",PETROL,153430,155322
DJD5879,NISSAN,GT-R,Osaka -                                         Japan,,,AT,SILVER,4WD,2,Right,4,,Coupe,"3,800cc","6,300km",PETROL,153080,155072
DLL4726,AUDI,RS6,Hiroshima -                                         Japan,,,AT,WHITE,4WD,5,Left,5,,Sedan,"4,000cc","2,828km",HYBRID(PETROL),152960,155052
DPE2528,FERRARI,550,Saitama -                                         Japan,,,MT,BLUE(L),,2,Left,2,,Coupe,"5,500cc","67,700km",PETROL,152910,154802
DUX5936,LAND,RANGE ROVER,Tokyo -                                         Japan,,,AT,BROWN,4WD,5,Right,5,,SUV,"4,400cc","29,000km",PETROL,152900,155542
DVV4578,AUDI,R8,Okayama -                                         Japan,,,AT,WHITE,4WD,2,Left,2,,Coupe,"5,200cc","35,000km",PETROL,152870,154662
DWJ9479,Aston,DB11,Osaka -                                         Japan,,,AT,GRAY,FR,2,Right,2,,Coupe,"4,000cc","1,000km",PETROL,152850,154742
DTC9246,Lamborghini,HURACAN,Okayama -                                         Japan,,,AT,YELLOW,,,Left,2,,Coupe,"5,200cc","20,000km",PETROL,152840,154532
DCS4973,CHEVROLET,CORVETTE,Hiroshima -                                         Japan,,,AT,WHITE,,2,Right,2,,Coupe,"5,450cc","1,700km",PETROL,152790,154682
DQG7765,Bentley,CONTINENTAL,Fukuoka -                                         Japan,,,AT,GOLD(D),4WD,2,Right,4,,Coupe,"6,000cc","17,351km",PETROL,152740,154732
DHV4598,AMG,GCLASS,Chiba -                                         Japan,,,AT,PEARL,4WD,5,Left,5,,SUV,"4,000cc","2,800km",PETROL,152650,155192
DDA2922,MERCEDES,G CLASS,Chiba -                                         Japan,,,AT,WHITE,4WD,5,Right,5,,SUV,"3,000cc",500km,DIESEL,151920,154462
DVC4468,HONDA,NSX,Saitama -                                         Japan,,,AT,BLUE,4WD,2,Left,2,,Coupe,"3,500cc","10,852km",PETROL,151480,153172
DLT8279,NISSAN,B8,Gunma -                                         Japan,,,AT,BLUE,4WD,2,Left,5,,Coupe,"4,400cc","3,300km",PETROL,151370,153462
DKU2883,AMG,GCLASS,Aichi -                                         Japan,,,AT,WHITE,4WD,5,Right,5,,SUV,"4,000cc","5,200km",PETROL,150960,153502
DRY9833,Bentley,BENTAYGA,Aichi -                                         Japan,,,AT,BLUE(L),4WD,5,Right,5,,SUV,"3,000cc","13,000km",PLUG-IN HYBRID(PETROL),150700,153142
DGE7874,LAND,RANGE ROVER,Tokyo -                                         Japan,,,AT,BLACK,4WD,5,Right,5,,SUV,"3,000cc","1,000km",HYBRID(DIESEL),149850,152392
DKL9937,MASERATI,MC20,Hokkaido -                                         Japan,,,AT,BLUE,2WD,2,Left,2,,Coupe,"3,000cc","1,954km",PETROL,149380,151272
DRR3587,HYUNDAI,GHOST II,Fukuoka -                                         Japan,,,AT,WHITE,,4,Right,5,,Sedan,"6,600cc","12,230km",PETROL,148210,150552
DPT6344,FERRARI,FF,Shizuoka -                                         Japan,,,AT,WHITE,4WD,3,Left,4,,Coupe,"6,300cc","29,000km",PETROL,147620,149712
DKV4897,SSANGYONG,BENTAYGA,Chiba -                                         Japan,,,AT,BLACK,4WD,5,Left,5,,SUV,"6,000cc","14,000km",PETROL,147080,149522
DMA5584,NISSAN,GT-R,Hokkaido -                                         Japan,,,AT,GRAY,4WD,2,Right,4,,Coupe,"3,800cc","7,000km",PETROL,146000,147992
DJB3596,Lamborghini,HURACAN,Ehime -                                         Japan,,,AT,METALIC,4WD,2,Left,2,,Coupe,"5,200cc","34,000km",PETROL,145800,147592
DBX8499,TOYOTA,CONTINENTAL,Niigata -                                         Japan,,,AT,METALIC,4WD,2,Right,4,,Coupe,"4,000cc","22,000km",PETROL,145740,147832
DRE3648,TOYOTA,F TYPE,Hyogo -                                         Japan,,,AT,GREEN,4WD,2,Right,2,,Coupe,"5,000cc","1,100km",PETROL,145720,147612
DWY2572,FERRARI,F430,Hyogo -                                         Japan,,,AT,PEARL,,2,Left,2,,Coupe,"4,300cc","6,900km",PETROL,145720,147512
DTE8447,Aston,DBX,Kumamoto -                                         Japan,,,AT,METALIC,4WD,5,Right,0,,SUV,"4,000cc","6,700km",PETROL,145700,148042
DXZ9867,LAND,RANGE ROVER,Hiroshima -                                         Japan,,,AT,GOLD(D),4WD,5,Right,5,,SUV,"4,400cc","7,000km",PETROL,145700,148342
DYW6724,NISSAN,SKYLINE,Gifu -                                         Japan,,,MT,SILVER,4WD,2,Right,4,,Coupe,"2,600cc","30,090km",PETROL,145660,147552
DXV5775,Bentley,BENTAYGA,Kanagawa -                                         Japan,,,AT,BLACK,4WD,5,Left,5,,SUV,"3,000cc","15,000km",PLUG-IN HYBRID(PETROL),145650,148092
DKV4897,SSANGYONG,BENTAYGA,Chiba -                                         Japan,,,AT,BLACK,4WD,5,Left,5,,SUV,"6,000cc","14,000km",PETROL,147080,149522
DMA5584,NISSAN,GT-R,Hokkaido -                                         Japan,,,AT,GRAY,4WD,2,Right,4,,Coupe,"3,800cc","7,000km",PETROL,146000,147992
DJB3596,Lamborghini,HURACAN,Ehime -                                         Japan,,,AT,METALIC,4WD,2,Left,2,,Coupe,"5,200cc","34,000km",PETROL,145800,147592
DBX8499,TOYOTA,CONTINENTAL,Niigata -                                         Japan,,,AT,METALIC,4WD,2,Right,4,,Coupe,"4,000cc","22,000km",PETROL,145740,147832
DRE3648,TOYOTA,F TYPE,Hyogo -                                         Japan,,,AT,GREEN,4WD,2,Right,2,,Coupe,"5,000cc","1,100km",PETROL,145720,147612
DWY2572,FERRARI,F430,Hyogo -                                         Japan,,,AT,PEARL,,2,Left,2,,Coupe,"4,300cc","6,900km",PETROL,145720,147512
DTE8447,Aston,DBX,Kumamoto -                                         Japan,,,AT,METALIC,4WD,5,Right,0,,SUV,"4,000cc","6,700km",PETROL,145700,148042
DXZ9867,LAND,RANGE ROVER,Hiroshima -                                         Japan,,,AT,GOLD(D),4WD,5,Right,5,,SUV,"4,400cc","7,000km",PETROL,145700,148342
DYW6724,NISSAN,SKYLINE,Gifu -                                         Japan,,,MT,SILVER,4WD,2,Right,4,,Coupe,"2,600cc","30,090km",PETROL,145660,147552
DXV5775,Bentley,BENTAYGA,Kanagawa -                                         Japan,,,AT,BLACK,4WD,5,Left,5,,SUV,"3,000cc","15,000km",PLUG-IN HYBRID(PETROL),145650,148092
DYR8242,NISSAN,GT-R,Fukuoka -                                         Japan,,,AT,SILVER,4WD,2,Right,4,,Coupe,"3,800cc","4,600km",PETROL,145620,147612
DVM5787,HYUNDAI,Bentley,Tokyo -                                         Japan,,,AT,BLACK,4WD,5,Left,5,,Sedan,"4,000cc","10,100km",PETROL,145530,147972
DZA4229,MERCEDES,G CLASS,Hiroshima -                                         Japan,,,AT,PEARL,4WD,5,Right,5,,SUV,"2,980cc","4,300km",DIESEL,145530,148072
DKL4775,AUDI,GHOST II,Tokyo -                                         Japan,,,AT,WHITE,FR,4,Left,5,,Sedan,"6,600cc","16,000km",PETROL,144770,147112
DEG2969,NISSAN,SKYLINE,Hiroshima -                                         Japan,,,MT,BLUE,4WD,2,Right,4,,Coupe,"2,600cc","90,000km",PETROL,144550,146442
DFR3766,FERRARI,FF,Shizuoka -                                         Japan,,,AT,BLACK,4WD,3,Left,4,,Coupe,"6,300cc","21,000km",PETROL,144310,146402
DUA8926,LAND,RANGE ROVER,Hiroshima -                                         Japan,,,AT,GRAY(D),4WD,5,Right,5,,SUV,"3,000cc","4,210km",HYBRID(DIESEL),144250,146792
DMY6685,LAND,RANGE ROVER,Hiroshima -                                         Japan,,,AT,METALIC,4WD,5,Right,5,,SUV,"3,000cc","8,000km",HYBRID(DIESEL),144250,146792
DGU4645,FERRARI,F430 SPIDER,Kumamoto -                                         Japan,,,AT,METALIC,,2,Left,2,,Convertible,"4,300cc","7,000km",PETROL,144240,146032
DQA6546,FERRARI,458 ITALIA,Kanagawa -                                         Japan,,,AT,YELLOW,MR,2,Left,2,,Coupe,"4,500cc","49,742km",PETROL,144200,145992
