Make,Model,Year,Mileage,Engine size,Fuel type,Transmission,Condition,Drive type,Horsepower,Torque,Acceleration,Body type,Seats,Price
TOYOTA,VOXY,2016/2,"95,000km","1,980cc",PETROL,AT,,2WD,,,,Wagon,7,11325
TOYOTA,HILUX SURF,2007/3,"133,000km","2,690cc",PETROL,AT,,4WD,,,,SUV,5,11481
SUBARU,FORESTER 2018,2017/12,"84,000km","2,180cc",DIESEL,AT,,2WD,,,,SUV,5,11308
TOYOTA,VOXY,2016/4,"94,000km","1,980cc",PETROL,AT,,2WD,,,,Wagon,7,11305
TOYOTA,PREMIO,2016/3,"33,000km","1,490cc",PETROL,AT,,2WD,,,,Sedan,5,10972
TOYOTA,HILUX SURF,2006,"136,000km","2,693cc",PETROL,AT,,4WD,,,,SUV,5,11470
TOYOTA,TOYOACE 2018,2017/12,"383,000km","4,000cc",DIESEL,6MT,,2WD,,,,Truck,3,15088
TOYOTA,VOXY,2016/3,"82,000km","1,980cc",PETROL,AT,,2WD,,,,Wagon,7,11275
ISUZU,ELF TRUCK,2006/3,"253,000km","4,770cc",DIESEL,MT,,2WD,,,,Truck,3,11322
HINO,PROFIA,1996/12,"212,000km","20,780cc",DIESEL,7MT,,2WD,,,,Truck,2,21202
TOYOTA,VOXY,2016/9,"96,000km","1,980cc",PETROL,AT,,2WD,,,,Wagon,7,11244
HONDA,FIT 2018,2018/3,"68,000km","1,390cc",PETROL,AT,,2WD,,,,Hatchback,5,10909
MITSUBISHI,CANTER TRUCK,2001/11,"270,000km","4,210cc",DIESEL,MT,,2WD,,,,Truck,3,11301
SUBARU,FORESTER 2018,2017/11,"118,000km","1,790cc",HYBRID(PETROL),AT,,2WD,,,,SUV,5,10887
TOYOTA,PREMIO,2016/3,"53,000km","1,490cc",PETROL,AT,,2WD,,,,Sedan,5,10881
SUBARU,XV HYBRID 2019,2019/4,"127,000km","1,990cc",HYBRID(PETROL),AT,,4WD,,,,SUV,5,10970
ISUZU,FORWARD,2010/1,"181,000km","5,190cc",DIESEL,6MT,,2WD,,,,Truck,3,14510
HONDA,STEPWAGON SPADA,2016/1,"139,000km","1,490cc",PETROL,AT,,2WD,,,,Mini Van,7,11141
TOYOTA,HARRIER,2014/2,"115,000km","1,980cc",PETROL,AT,,2WD,,,,SUV,5,11140
TOYOTA,CROWN HYBRID 2020,2020/2,"207,000km","1,790cc",HYBRID(PETROL),AT,,2WD,,,,Sedan,5,10807
SUBARU,IMPREZA,2006/1,"196,000km","1,990cc",PETROL,6MT,,4WD,,,,Sedan,5,10654
TOYOTA,COROLLA AXIO 2019,2020/1,"27,000km","1,490cc",PETROL,AT,,2WD,,,,Sedan,5,10654
MITSUBISHI,CANTER TRUCK,1996/4,"33,000km","3,560cc",DIESEL,MT,,2WD,,,,Truck,3,11141
SUBARU,FORESTER 2018,2017/8,"126,000km","1,790cc",HYBRID(PETROL),AT,,2WD,,,,SUV,5,10755
TOYOTA,PREMIO,2016/2,"78,000km","1,490cc",PETROL,AT,,2WD,,,,Sedan,5,10729
HONDA,FIT HYBRID 2019,2020/11,"44,000km","1,310cc",PETROL,AT,,2WD,,,,Hatchback,5,10597
TOYOTA,DYNA,2004/9,"361,000km","4,890cc",DIESEL,MT,,2WD,,,,Truck,3,14686
NISSAN,SERENA 2020,2020/12,"187,000km","1,190cc",HYBRID(PETROL),AT,,2WD,,,,Mini Van,7,11097
MITSUBISHI,CANTER TRUCK,2000/3,"725,000km","4,560cc",DIESEL,6MT,,2WD,,,,Truck,3,15076
SUBARU,FORESTER,2016/3,"120,000km","1,990cc",PETROL,AT,,4WD,,,,SUV,5,11035
HONDA,VEZEL,2015/3,"89,000km","1,490cc",PETROL,AT,,2WD,,,,SUV,5,10808
NISSAN,XTRAIL 2020,2020/7,"104,000km","1,990cc",PETROL,AT,,4WD,,,,SUV,5,11017
TOYOTA,HARRIER,2014/11,"101,000km","1,980cc",PETROL,AT,,2WD,,,,SUV,5,11018
TOYOTA,TOYOACE 2018,2018/1,"525,000km","2,990cc",DIESEL,6MT,,2WD,,,,Truck,3,18852
TOYOTA,C-HR,2016/12,"98,000km","1,790cc",HYBRID(PETROL),AT,,2WD,,,,SUV,5,10664
SUBARU,FORESTER 2018,2017/1,"97,000km","1,490cc",HYBRID(PETROL),AT,,4WD,,,,SUV,5,10767
TOYOTA,COROLLA TOURING 2019,2020/1,"19,000km","1,790cc",PETROL,AT,,2WD,,,,Station Wagon,5,10648
LAND,ROVER RANGE ROVER EVOQUE,2014/12,"85,000km","1,990cc",PETROL,AT,,4WD,,,,SUV,5,10827
SUBARU,FORESTER 2018,2017/12,"132,000km","2,180cc",DIESEL,AT,,2WD,,,,SUV,5,10923
SUBARU,FORESTER 2018,2017/10,"136,000km","2,180cc",DIESEL,AT,,2WD,,,,SUV,5,10923
BMW,X1,2016/4,"105,000km","1,490cc",PETROL,AT,,2WD,,,,SUV,5,10692
HONDA,VEZEL,2015/7,"98,000km","1,490cc",PETROL,AT,,2WD,,,,SUV,5,10686
SUBARU,FORESTER 2018,2017/9,"140,000km","2,480cc",PETROL,AT,,2WD,,,,SUV,5,10892
MERCEDES,C CLASS,2016/5,"96,000km","2,140cc",DIESEL,AT,,2WD,,,,Sedan,5,10674
MITSUBISHI,DELICA D5 2018,2018/5,"131,000km","2,260cc",DIESEL,AT,,4WD,,,,Wagon,8,10958
MITSUBISHI,CANTER TRUCK,2000/8,"331,000km","5,240cc",DIESEL,6MT,,2WD,,,,Truck,3,14212
TOYOTA,CROWN HYBRID 2020,2020/1,"189,000km","1,790cc",HYBRID(PETROL),AT,,2WD,,,,Sedan,5,10504
TOYOTA,COROLLA AXIO 2019,2020/1,"33,000km","1,490cc",PETROL,AT,,2WD,,,,Sedan,5,10401
PORSCHE,CAYENNE,2012/8,"72,000km","3,590cc",PETROL,AT,,4WD,,,,SUV,5,10887
MITSUBISHI,CANTER TRUCK,2002/2,"412,000km","5,240cc",DIESEL,MT,,2WD,,,,Truck,3,14005
TOYOTA,COROLLA AXIO 2019,2020/1,"33,000km","1,490cc",PETROL,AT,,2WD,,,,Sedan,5,10401
PORSCHE,CAYENNE,2012/8,"72,000km","3,590cc",PETROL,AT,,4WD,,,,SUV,5,10887
MITSUBISHI,CANTER TRUCK,2002/2,"412,000km","5,240cc",DIESEL,MT,,2WD,,,,Truck,3,14005
NISSAN,NV350CARAVAN 2019,2019/2,"162,000km","1,990cc",PETROL,AT,,2WD,,,,Van,3,10886
TOYOTA,COROLLA AXIO 2019,2020/2,"106,000km","1,490cc",PETROL,AT,,2WD,,,,Sedan,5,10391
HONDA,SHUTTLE 2021,2022/1,"48,000km","1,490cc",HYBRID(PETROL),AT,,2WD,,,,Station Wagon,5,10477
HONDA,GRACE 2019,2019/12,"46,000km","1,490cc",PETROL,AT,,2WD,,,,Sedan,5,10332
SUBARU,FORESTER 2018,2017/9,"133,000km","2,180cc",DIESEL,AT,,4WD,,,,SUV,5,10760
SUBARU,FORESTER 2018,2017/4,"100,000km","1,990cc",PETROL,AT,,4WD,,,,SUV,5,10761
TOYOTA,LAND CRUISER PRADO,2006/12,"132,000km","2,690cc",PETROL,AT,,4WD,,,,SUV,8,10925
MITSUBISHI,PAJERO,2010/12,"120,000km","3,200cc",DIESEL,AT,,4WD,,,,SUV,7,11028
MITSUBISHI,CANTER TRUCK,2000/3,"374,000km","5,240cc",DIESEL,MT,,2WD,,,,Truck,3,13233
TOYOTA,COROLLA AXIO 2019,2020/3,"25,000km","1,490cc",PETROL,AT,,2WD,,,,Sedan,5,10300
TOYOTA,PREMIO,2015/2,"33,000km","1,490cc",PETROL,AT,,2WD,,,,Sedan,5,10405
SUBARU,IMPREZA SPORT 2022,2022/7,"51,000km","1,590cc",PETROL,AT,,4WD,,,,Hatchback,5,10397
TOYOTA,HARRIER,2014/2,"187,000km","1,980cc",PETROL,AT,,2WD,,,,SUV,5,10724
TOYOTA,NOAH 2019,2020/3,"141,000km","1,980cc",PETROL,AT,,2WD,,,,Wagon,8,10702
SUBARU,FORESTER 2018,2017/11,"86,000km","2,180cc",DIESEL,AT,,2WD,,,,SUV,5,10659
SUBARU,FORESTER 2018,2017/11,"84,000km","1,990cc",PETROL,AT,,4WD,,,,SUV,5,10660
HONDA,SHUTTLE 2021,2021/12,"69,000km","1,490cc",HYBRID(PETROL),AT,,2WD,,,,Station Wagon,5,10324
TOYOTA,NOAH 2019,2019/11,"105,000km","1,980cc",PETROL,AT,,4WD,,,,Wagon,7,10644
TOYOTA,PREMIO,2015/2,"39,000km","1,500cc",PETROL,AT,,2WD,,,,Sedan,,10304
SUBARU,FORESTER,2016/6,"85,000km","1,990cc",PETROL,AT,,4WD,,,,SUV,5,10619
MERCEDES,C CLASS,2015/12,"96,000km","1,590cc",PETROL,AT,,2WD,,,,Sedan,5,10634
MERCEDES,C CLASS,2016/10,"104,000km","2,140cc",DIESEL,AT,,2WD,,,,Sedan,5,10390
HONDA,SHUTTLE 2021,2021/1,"72,000km","1,490cc",HYBRID(PETROL),AT,,2WD,,,,Station Wagon,5,10284
TOYOTA,PASSO 2021,2021/2,"29,000km","1,490cc",HYBRID(PETROL),AT,,2WD,,,,Hatchback,5,10164
SUBARU,IMPREZA SPORT 2022,2022/4,"87,000km","1,590cc",PETROL,AT,,4WD,,,,Hatchback,5,10246
TOYOTA,DYNA,1994/7,"328,000km","3,660cc",DIESEL,MT,,2WD,,,,Truck,3,10622
SUBARU,FORESTER 2018,2017/9,"145,000km","2,350cc",PETROL,AT,,4WD,,,,SUV,7,10457
SUBARU,FORESTER 2018,2017/6,"148,000km","1,790cc",HYBRID(PETROL),AT,,2WD,,,,SUV,5,10229
SUBARU,FORESTER,2016/9,"115,000km","1,990cc",PETROL,AT,,4WD,,,,SUV,5,10548
TOYOTA,ALLION,2016/5,"69,000km","1,490cc",PETROL,AT,,2WD,,,,Sedan,5,10212
MITSUBISHI,CANTER TRUCK,1998/3,"355,000km","4,210cc",DIESEL,MT,,2WD,,,,Truck,3,10589
NISSAN,XTRAIL 2019,2020/2,"111,000km","1,990cc",HYBRID(PETROL),AT,,4WD,,,,SUV,5,10509
NISSAN,NV150 AD 2020,2020/1,"202,000km","2,480cc",DIESEL,AT,,2WD,,,,Van,3,10571
TOYOTA,TOYOACE TRUCK,2002/2,"204,000km","4,100cc",DIESEL,6MT,,2WD,,,,Truck,3,14979
SUBARU,FORESTER 2018,2017/11,"99,000km","1,990cc",PETROL,AT,,4WD,,,,SUV,5,10487
MITSUBISHI,CANTER TRUCK,1997/9,"94,000km","4,210cc",DIESEL,MT,,2WD,,,,Truck,3,10508
HINO,DUTRO,2014/6,"229,000km","4,000cc",DIESEL,6MT,,2WD,,,,Truck,3,16504
TOYOTA,COROLLA TOURING 2019,2020/3,"60,000km","1,790cc",PETROL,AT,,2WD,,,,Station Wagon,5,10081
HINO,DUTRO,2014/6,"163,000km","4,000cc",DIESEL,6MT,,2WD,,,,Truck,3,16463
TOYOTA,COROLLA AXIO 2019,2020/1,"65,000km","1,490cc",HYBRID(PETROL),AT,,2WD,,,,Sedan,5,9966
TOYOTA,COROLLA SPORT 2022,2022/7,"65,000km","1,490cc",HYBRID(PETROL),AT,,2WD,,,,Hatchback,5,9942
HINO,RANGER,1996/4,"416,000km","4,100cc",DIESEL,MT,,2WD,,,,Truck,3,13869
TOYOTA,NOAH,2016/6,"70,000km","1,980cc",PETROL,AT,,2WD,,,,Wagon,7,10377
BMW,3 SERIES,2016/3,"77,000km","1,990cc",PLUG-IN HYBRID(PETROL),AT,,2WD,,,,Sedan,5,10046
HONDA,STEPWAGON SPADA,2015/6,"129,000km","1,490cc",PETROL,AT,,2WD,,,,Mini Van,8,10359
HONDA,VEZEL,2016/1,"69,000km","1,490cc",HYBRID(PETROL),AT,,2WD,,,,SUV,5,10129
HONDA,VEZEL,2015/8,"107,000km","1,490cc",PETROL,AT,,2WD,,,,SUV,5,10129
TOYOTA,HILUX SURF,2005/1,"113,000km","2,690cc",PETROL,AT,,4WD,,,,SUV,5,10505
ISUZU,ELF TRUCK,2009/7,"233,000km","2,990cc",DIESEL,6MT,,2WD,,,,Truck,3,10327
TOYOTA,DYNA,2012/10,"793,000km","4,000cc",DIESEL,6MT,,2WD,,,,Truck,3,13706
TOYOTA,DYNA,2016/4,"200,000km","4,000cc",DIESEL,MT,,2WD,,,,Truck,3,10326
TOYOTA,TOYOACE 2018,2017/1,"252,000km","2,980cc",DIESEL,MT,,4WD,,,,Truck,6,10296
MITSUBISHI,CANTER TRUCK,1996/4,"200,000km","4,210cc",DIESEL,MT,,2WD,,,,Truck,3,10394
HONDA,VEZEL,2016/3,"74,000km","1,490cc",HYBRID(PETROL),AT,,2WD,,,,SUV,5,10008
BMW,3 SERIES 2018,2018/5,"76,000km","1,990cc",DIESEL,AT,,2WD,,,,Sedan,5,10006
BMW,X1,2016/5,"65,000km","1,490cc",PETROL,AT,,2WD,,,,SUV,5,10013
MITSUBISHI,CANTER TRUCK,1991/5,"335,000km","4,210cc",DIESEL,MT,,2WD,,,,Truck,3,10275
TOYOTA,VOXY,2016/4,"124,000km","1,980cc",PETROL,AT,,2WD,,,,Wagon,7,10215
ISUZU,ELF TRUCK,2006/3,"147,000km","4,770cc",DIESEL,MT,,2WD,,,,Truck,3,10265
TOYOTA,NOAH 2019,2019/8,"140,000km","1,980cc",PETROL,AT,,4WD,,,,Wagon,8,10197
TOYOTA,VOXY,2016/3,"118,000km","1,980cc",PETROL,AT,,2WD,,,,Wagon,7,10195
NISSAN,NV150 AD 2018,2017/2,"94,000km","2,480cc",DIESEL,AT,,2WD,,,,Van,3[6],10256
NISSAN,NOTE 2020,2021/7,"24,000km","1,190cc",HYBRID(PETROL),AT,,2WD,,,,Hatchback,5,9740
TOYOTA,NOAH 2019,2019/12,"169,000km","1,980cc",PETROL,AT,,4WD,,,,Wagon,8,10157
TOYOTA,DYNA,1997/10,"322,000km","4,100cc",DIESEL,MT,,2WD,,,,Truck,3,11336
SUBARU,WRX S4,2014/11,"105,000km","1,990cc",PETROL,AT,,4WD,,,,Sedan,5,9813
HONDA,VEZEL,2015/3,"137,000km","1,490cc",PETROL,AT,,2WD,,,,SUV,5,9896
NISSAN,XTRAIL 2019,2019/11,"157,000km","1,990cc",PETROL,AT,,2WD,,,,SUV,5,10117
TOYOTA,DYNA,2001/6,"57,000km","3,660cc",DIESEL,MT,,2WD,,,,Truck,3,10174
MITSUBISHI,CANTER TRUCK,1992/9,"260,000km","4,210cc",DIESEL,MT,,2WD,,,,Truck,3,10167
HONDA,GRACE 2019,2019/11,"86,000km","1,490cc",HYBRID(PETROL),AT,,2WD,,,,Sedan,5,9765
TOYOTA,MARK X 2018,2017/9,"49,000km","1,490cc",PETROL,AT,,2WD,,,,Sedan,5,9751
TOYOTA,VOXY,2016/6,"98,000km","1,980cc",PETROL,AT,,2WD,,,,Wagon,8,10073
ISUZU,GIGA,1996/7,"12,000km","22,800cc",DIESEL,7MT,,2WD,,,,Truck,2,20682
TOYOTA,NOAH,2016/2,"100,000km","1,980cc",PETROL,AT,,2WD,,,,Wagon,7,10063
LAND,ROVER RANGE ROVER EVOQUE,2012/12,"146,000km","1,990cc",PETROL,AT,,4WD,,,,SUV,5,9954
TOYOTA,RAV4,2016/4,"125,000km","2,360cc",PETROL,AT,,4WD,,,,SUV,5,9955
NISSAN,NOTE 2020,2020/12,"78,000km","1,190cc",HYBRID(PETROL),AT,,2WD,,,,Hatchback,5,9608
HONDA,SHUTTLE 2021,2021/4,"106,000km","1,490cc",HYBRID(PETROL),AT,,2WD,,,,Station Wagon,5,9707
SUBARU,FORESTER 2018,2017/10,"79,000km","1,990cc",PETROL,AT,,4WD,,,,SUV,5,10020
TOYOTA,NOAH,2015/11,"121,000km","1,980cc",PETROL,AT,,2WD,,,,Wagon,7,10025
MERCEDES,C CLASS,2015/11,"157,000km","2,140cc",DIESEL,AT,,2WD,,,,Sedan,5,9793
SUBARU,FORESTER 2018,2017/3,"113,000km","1,990cc",PETROL,AT,,4WD,,,,SUV,5,10010
TOYOTA,HIACE TRUCK,1993/3,"246,000km","2,440cc",DIESEL,MT,,4WD,,,,Truck,3,10068
TOYOTA,NOAH,2016/3,"77,000km","1,980cc",PETROL,AT,,2WD,,,,Wagon,7,10002
NISSAN,SERENA 2019,2019/10,"143,000km","1,190cc",HYBRID(PETROL),AT,,2WD,,,,Mini Van,7,9989
HONDA,VEZEL,2015/6,"144,000km","1,490cc",PETROL,AT,,2WD,,,,SUV,5,9775
MITSUBISHI,EK WAGON 2018,2017/1,"142,000km","1,800cc",HYBRID(PETROL),AT,,2WD,,,,Wagon,,9991
TOYOTA,TOYOACE 2018,2018/9,"488,000km","4,000cc",DIESEL,MT,,2WD,,,,Truck,3,17924
HONDA,VEZEL,2016/8,"136,000km","1,490cc",HYBRID(PETROL),AT,,2WD,,,,SUV,5,9734
NISSAN,NOTE 2020,2021/3,"34,000km","1,190cc",HYBRID(PETROL),AT,,4WD,,,,Hatchback,5,9507
TOYOTA,COROLLA SPORT 2022,2022/12,"32,000km",990cc,PETROL,AT,,2WD,,,,Hatchback,5,9394
TOYOTA,DYNA,2004/2,"26,000km","2,690cc",PETROL,MT,,2WD,,,,Truck,3,10088
TOYOTA,DYNA,2007/6,"152,000km","4,000cc",DIESEL,MT,,2WD,,,,Truck,3,11227
TOYOTA,COROLLA AXIO 2019,2019/11,"78,000km","1,490cc",PETROL,AT,,2WD,,,,Sedan,5,9491
SUBARU,FORESTER 2018,2017/10,"122,000km","1,490cc",HYBRID(PETROL),AT,,4WD,,,,SUV,5,9704
TOYOTA,VOXY,2016/2,"102,000km","2,000cc",PETROL,AT,,2WD,,,,Wagon,,9910
HONDA,VEZEL,2016/6,"117,000km","1,500cc",HYBRID(PETROL),AT,,4WD,,,,SUV,,9673
TOYOTA,TOYOACE TRUCK,2010/7,"140,000km","4,000cc",DIESEL,MT,,2WD,,,,Truck,3,11388
MITSUBISHI,CANTER TRUCK,2003/9,"514,000km","4,210cc",DIESEL,MT,,2WD,,,,Truck,3,9918
TOYOTA,ALLION,2015/8,"107,000km","1,490cc",PETROL,AT,,2WD,,,,Sedan,5,9524
TOYOTA,PRIUS 2019,2019/12,"130,000km","1,790cc",HYBRID(PETROL),AT,,2WD,,,,Hatchback,5,9528
SUBARU,IMPREZA SPORT 2022,2022/7,"53,000km","1,590cc",PETROL,AT,,4WD,,,,Hatchback,5,
TOYOTA,ALLION,2016/6,"200,000km","1,490cc",PETROL,AT,,2WD,,,,Sedan,5,9524
TOYOTA,MARK X 2018,2017/12,"78,000km","2,490cc",PETROL,AT,,2WD,,,,Sedan,5,9621
TOYOTA,NOAH,2016/12,"118,000km","1,980cc",PETROL,AT,,2WD,,,,Wagon,7,9839
TOYOTA,PREMIO,2015/8,"255,000km","1,490cc",PETROL,AT,,2WD,,,,Sedan,5,9514
MITSUBISHI,CANTER TRUCK,2000/9,"276,000km","4,210cc",DIESEL,MT,,2WD,,,,Truck,3,9890
NISSAN,NV350CARAVAN 2018,2019/9,"140,000km","2,480cc",DIESEL,AT,,2WD,,,,Van,3,9890
PORSCHE,CAYENNE,2013/12,"102,000km","3,590cc",PETROL,AT,,4WD,,,,SUV,5,9893
HONDA,FIT 2018,2017/7,"41,000km","1,390cc",PETROL,AT,,2WD,,,,Hatchback,5,9493
TOYOTA,TOYOACE TRUCK,2004/8,"39,000km","2,690cc",PETROL,MT,,2WD,,,,Truck,3,10747
MITSUBISHI,EK WAGON 2018,2017/2,"146,000km","1,790cc",HYBRID(PETROL),AT,,2WD,,,,Wagon,7,9809
SUBARU,LEGACY OUTBACK 2019,2019/11,"137,000km","2,490cc",PETROL,AT,,4WD,,,,Station Wagon,5,9807
TOYOTA,COROLLA FIELDER 2019,2019/3,"77,000km","1,500cc",PETROL,AT,,2WD,,,,Station Wagon,,9380
MITSUBISHI,OUTLANDER PHEV,2016/3,"97,000km","1,990cc",PLUG-IN HYBRID(PETROL),AT,,4WD,,,,SUV,5,9799
MITSUBISHI,CANTER TRUCK,2003/3,"372,000km","5,240cc",DIESEL,MT,,2WD,,,,Truck,3,11095
MITSUBISHI,FIGHTER,2005/2,"562,000km","7,540cc",DIESEL,6MT,,2WD,,,,Truck,2,16034
TOYOTA,COROLLA SPORT 2019,2019/12,"161,000km","1,790cc",HYBRID(PETROL),AT,,2WD,,,,Hatchback,5,9454
SUBARU,FORESTER 2018,2017/2,"74,000km","1,490cc",DIESEL,AT,,2WD,,,,SUV,5,9456
HONDA,GRACE 2019,2019/12,"43,000km","1,490cc",HYBRID(PETROL),AT,,2WD,,,,Sedan,5,9431
TOYOTA,ESQUIRE 2018,2018/11,"184,000km","1,980cc",PETROL,AT,,4WD,,,,Mini Van,8,9730
TOYOTA,NOAH,2016/1,"112,000km","1,980cc",PETROL,AT,,2WD,,,,Wagon,8,9728
SUBARU,IMPREZA SPORT 2020,2021/4,"52,000km","1,590cc",PETROL,AT,,2WD,,,,Hatchback,5,9395
HONDA,GRACE 2019,2019/12,"48,000km","1,490cc",HYBRID(PETROL),AT,,2WD,,,,Sedan,5,9380
SUBARU,FORESTER,2016/4,"121,000km","1,990cc",PETROL,AT,,4WD,,,,SUV,5,9706
TOYOTA,HIACE WAGON,2010/1,"243,000km","2,690cc",PETROL,AT,,2WD,,,,Wagon,10,10195
MITSUBISHI,CANTER TRUCK,2002/10,"324,000km","4,210cc",DIESEL,MT,,2WD,,,,Truck,3,9873
HONDA,STEPWAGON,2016/6,"167,000km","1,490cc",PETROL,AT,,2WD,,,,Mini Van,8,9709
TOYOTA,HARRIER,2011/7,"152,000km","2,400cc",PETROL,AT,,2WD,,,,SUV,,9709
SUBARU,FORESTER,2016/4,"86,000km","1,990cc",PETROL,AT,,4WD,,,,SUV,5,9696
SUBARU,FORESTER,2016/6,"111,000km","1,990cc",PETROL,AT,,4WD,,,,SUV,5,9695
TOYOTA,COROLLA SPORT 2018,2018/10,"117,000km","1,790cc",HYBRID(PETROL),AT,,2WD,,,,Hatchback,5,9353
TOYOTA,PRIUS 2020,2020/3,"91,000km","1,490cc",HYBRID(PETROL),AT,,2WD,,,,Hatchback,5,9141
MERCEDES,C CLASS,2014/8,"105,000km","1,990cc",PETROL,AT,,2WD,,,,Sedan,5,9458
TOYOTA,COROLLA FIELDER 2021,2021/2,"135,000km","1,490cc",HYBRID(PETROL),AT,,2WD,,,,Station Wagon,5,9351
TOYOTA,NOAH,2016/1,"184,000km","1,980cc",PETROL,AT,,2WD,,,,Wagon,7,9667
TOYOTA,COROLLA SPORT 2022,2022/1,"3,000km","1,190cc",HYBRID(PETROL),AT,,2WD,,,,Hatchback,5,9214
SUZUKI,ESCUDO,2016/8,"100,000km","1,580cc",PETROL,AT,,4WD,,,,SUV,5,9295
TOYOTA,NOAH,2016/6,"94,000km","1,980cc",PETROL,AT,,2WD,,,,Wagon,7,9606
TOYOTA,PREMIO,2016/2,"50,000km","1,790cc",PETROL,AT,,2WD,,,,Sedan,5,9282
MAZDA,MAZDA2 2020,2021/11,"88,000km","1,490cc",PETROL,AT,,2WD,,,,Hatchback,5,9173
SUBARU,FORESTER 2018,2017/5,"62,000km","1,490cc",DIESEL,AT,,2WD,,,,SUV,5,9273
HONDA,VEZEL,2016/8,"144,000km","1,490cc",HYBRID(PETROL),AT,,2WD,,,,SUV,5,9380
TOYOTA,TOYOACE TRUCK,2004/12,"37,000km","2,690cc",PETROL,MT,,2WD,,,,Truck,3,9762
TOYOTA,CROWN HYBRID 2020,2020/2,"107,000km","1,590cc",PETROL,AT,,4WD,,,,Sedan,5,9265
MITSUBISHI,CANTER TRUCK,1987/9,"209,000km","3,290cc",DIESEL,MT,,2WD,,,,Truck,3,10678
TOYOTA,CROWN HYBRID 2020,2020/1,"139,000km","1,590cc",PETROL,AT,,4WD,,,,Sedan,5,9255
NISSAN,SERENA 2019,2019/12,"194,000km","1,190cc",HYBRID(PETROL),AT,,2WD,,,,Mini Van,7,9573
TOYOTA,TOYOACE 2018,2018/12,"309,000km","2,990cc",DIESEL,SMOOTHER,,2WD,,,,Truck,2,16701
MAZDA,MAZDA2 2021,2021/11,"94,000km","1,490cc",PETROL,AT,,2WD,,,,Hatchback,5,9132
TOYOTA,TOYOACE TRUCK,1995/9,"88,000km","4,100cc",DIESEL,MT,,4WD,,,,Truck,2,9616
TOYOTA,MARK X,2016/4,"74,000km","2,490cc",PETROL,AT,,2WD,,,,Sedan,5,9337
SUBARU,FORESTER 2018,2017/3,"90,000km","1,490cc",DIESEL,AT,,2WD,,,,SUV,5,9223
SUBARU,FORESTER,2016/7,"130,000km","1,990cc",PETROL,AT,,4WD,,,,SUV,5,9533
HONDA,GRACE 2019,2019/12,"99,000km","1,490cc",HYBRID(PETROL),AT,,2WD,,,,Sedan,5,9198
HONDA,GRACE 2019,2019/12,"86,000km","1,490cc",HYBRID(PETROL),AT,,2WD,,,,Sedan,5,9198
NISSAN,SERENA 2019,2019/1,"194,000km","1,190cc",HYBRID(PETROL),AT,,2WD,,,,Mini Van,7,9583
MITSUBISHI,OUTLANDER PHEV,2016/10,"95,000km","1,990cc",PLUG-IN HYBRID(PETROL),AT,,4WD,,,,SUV,5,9525
MAZDA,MAZDA2 2022,2022/6,"74,000km","1,490cc",PETROL,AT,,2WD,,,,Hatchback,5,9083
TOYOTA,MARK X 2018,2017/2,"65,000km","1,490cc",HYBRID(PETROL),AT,,2WD,,,,Sedan,5,9086
TOYOTA,LAND CRUISER,2001/3,"237,000km","4,660cc",PETROL,AT,,4WD,,,,SUV,8,9889
SUBARU,FORESTER 2018,2017/11,"192,000km","2,180cc",DIESEL,AT,,2WD,,,,SUV,7,9563
SUBARU,FORESTER,2016/10,"95,000km","1,990cc",PETROL,AT,,4WD,,,,SUV,5,9503
BMW,3 SERIES 2018,2018/1,"100,000km","1,990cc",DIESEL,AT,,2WD,,,,Sedan,5,9287
TOYOTA,HARRIER,2011/4,"110,000km","2,360cc",PETROL,AT,,2WD,,,,SUV,5,9506
BMW,X1,2016/9,"97,000km","1,990cc",PETROL,AT,,4WD,,,,SUV,5,9293
NISSAN,SERENA 2019,2019/6,"102,000km","1,990cc",HYBRID(PETROL),AT,,2WD,,,,Mini Van,8,9562
SUBARU,FORESTER 2018,2017/2,"68,000km","2,000cc",PETROL,AT,,4WD,,,,SUV,,9503
HONDA,VEZEL,2015/11,"99,000km","1,500cc",HYBRID(PETROL),AT,,2WD,,,,SUV,,9288
HINO,DUTRO,2006/8,"443,000km","4,000cc",DIESEL,6MT,,2WD,,,,Truck,2,16269
TOYOTA,COROLLA AXIO 2019,2019/1,"61,000km","1,490cc",PETROL,AT,,2WD,,,,Sedan,5,9066
TOYOTA,COROLLA AXIO 2019,2019/3,"56,000km","1,490cc",PETROL,AT,,2WD,,,,Sedan,5,9066
MITSUBISHI,CANTER TRUCK,2007/6,"281,000km","4,890cc",DIESEL,6MT,,2WD,,,,Truck,3,11100
TOYOTA,VOXY,2015/12,"209,000km","1,980cc",PETROL,AT,,2WD,,,,Wagon,7,9477
TOYOTA,NOAH,2016/1,"74,000km","1,980cc",PETROL,AT,,2WD,,,,Wagon,7,9464
TOYOTA,PASSO 2021,2021/8,"102,000km","1,490cc",HYBRID(PETROL),AT,,4WD,,,,Hatchback,5,9031
TOYOTA,COROLLA SPORT 2022,2022/7,"65,000km","1,490cc",PETROL,AT,,4WD,,,,Hatchback,5,9030
TOYOTA,TOYOACE TRUCK,1997/10,"207,000km","4,100cc",DIESEL,MT,,2WD,,,,Truck,3,9524
SUBARU,FORESTER,2016/5,"132,000km","1,990cc",PETROL,AT,,4WD,,,,SUV,5,9452
MITSUBISHI,CANTER TRUCK,2007/10,"176,000km","4,890cc",DIESEL,MT,,2WD,,,,Truck,3,11060
